,movie_id,title,user_id,rating
27891,187,"Godfather: Part II, The (1974)",363,2
27892,187,"Godfather: Part II, The (1974)",767,4
27893,187,"Godfather: Part II, The (1974)",303,5
27894,187,"Godfather: Part II, The (1974)",749,3
27895,187,"Godfather: Part II, The (1974)",727,5
27896,187,"Godfather: Part II, The (1974)",786,4
27897,187,"Godfather: Part II, The (1974)",556,5
27898,187,"Godfather: Part II, The (1974)",466,3
27899,187,"Godfather: Part II, The (1974)",421,4
27900,187,"Godfather: Part II, The (1974)",648,3
27901,187,"Godfather: Part II, The (1974)",619,5
27902,187,"Godfather: Part II, The (1974)",833,5
27903,187,"Godfather: Part II, The (1974)",568,3
27904,187,"Godfather: Part II, The (1974)",533,4
27905,187,"Godfather: Part II, The (1974)",506,5
27906,187,"Godfather: Part II, The (1974)",710,5
27907,187,"Godfather: Part II, The (1974)",650,2
27908,187,"Godfather: Part II, The (1974)",551,5
27909,187,"Godfather: Part II, The (1974)",830,2
27910,187,"Godfather: Part II, The (1974)",618,5
27911,187,"Godfather: Part II, The (1974)",862,4
27912,187,"Godfather: Part II, The (1974)",458,5
27913,187,"Godfather: Part II, The (1974)",780,5
27914,187,"Godfather: Part II, The (1974)",165,3
27915,187,"Godfather: Part II, The (1974)",606,4
27916,187,"Godfather: Part II, The (1974)",838,3
27917,187,"Godfather: Part II, The (1974)",739,4
27918,187,"Godfather: Part II, The (1974)",694,4
27919,187,"Godfather: Part II, The (1974)",928,5
27920,187,"Godfather: Part II, The (1974)",933,4
27921,187,"Godfather: Part II, The (1974)",889,4
27922,187,"Godfather: Part II, The (1974)",903,5
27923,187,"Godfather: Part II, The (1974)",504,3
27924,187,"Godfather: Part II, The (1974)",567,5
27925,187,"Godfather: Part II, The (1974)",737,5
27926,187,"Godfather: Part II, The (1974)",796,5
27927,187,"Godfather: Part II, The (1974)",610,4
27928,187,"Godfather: Part II, The (1974)",781,5
27929,187,"Godfather: Part II, The (1974)",896,5
27930,187,"Godfather: Part II, The (1974)",886,4
27931,187,"Godfather: Part II, The (1974)",527,5
27932,187,"Godfather: Part II, The (1974)",405,5
27933,187,"Godfather: Part II, The (1974)",663,5
27934,187,"Godfather: Part II, The (1974)",788,4
27935,187,"Godfather: Part II, The (1974)",892,5
27936,187,"Godfather: Part II, The (1974)",876,4
27937,187,"Godfather: Part II, The (1974)",776,4
27938,187,"Godfather: Part II, The (1974)",474,5
27939,187,"Godfather: Part II, The (1974)",887,4
27940,187,"Godfather: Part II, The (1974)",391,4
27941,187,"Godfather: Part II, The (1974)",334,4
27942,187,"Godfather: Part II, The (1974)",154,5
27943,187,"Godfather: Part II, The (1974)",627,5
27944,187,"Godfather: Part II, The (1974)",350,5
27945,187,"Godfather: Part II, The (1974)",298,5
27946,187,"Godfather: Part II, The (1974)",600,5
27947,187,"Godfather: Part II, The (1974)",669,5
27948,187,"Godfather: Part II, The (1974)",766,4
27949,187,"Godfather: Part II, The (1974)",389,5
27950,187,"Godfather: Part II, The (1974)",704,4
27951,187,"Godfather: Part II, The (1974)",693,3
27952,187,"Godfather: Part II, The (1974)",682,5
27953,187,"Godfather: Part II, The (1974)",339,5
27954,187,"Godfather: Part II, The (1974)",748,4
27955,187,"Godfather: Part II, The (1974)",747,5
27956,187,"Godfather: Part II, The (1974)",868,4
27957,187,"Godfather: Part II, The (1974)",773,5
27958,187,"Godfather: Part II, The (1974)",13,5
27959,187,"Godfather: Part II, The (1974)",269,4
27960,187,"Godfather: Part II, The (1974)",806,5
27961,187,"Godfather: Part II, The (1974)",535,2
27962,187,"Godfather: Part II, The (1974)",823,5
27963,187,"Godfather: Part II, The (1974)",123,4
27964,187,"Godfather: Part II, The (1974)",276,5
27965,187,"Godfather: Part II, The (1974)",256,3
27966,187,"Godfather: Part II, The (1974)",318,4
27967,187,"Godfather: Part II, The (1974)",774,3
27968,187,"Godfather: Part II, The (1974)",881,4
27969,187,"Godfather: Part II, The (1974)",871,5
27970,187,"Godfather: Part II, The (1974)",698,2
27971,187,"Godfather: Part II, The (1974)",943,5
27972,187,"Godfather: Part II, The (1974)",18,5
27973,187,"Godfather: Part II, The (1974)",875,4
27974,187,"Godfather: Part II, The (1974)",929,5
27975,187,"Godfather: Part II, The (1974)",840,3
27976,187,"Godfather: Part II, The (1974)",638,2
27977,187,"Godfather: Part II, The (1974)",553,5
27978,187,"Godfather: Part II, The (1974)",643,4
27979,187,"Godfather: Part II, The (1974)",753,3
27980,187,"Godfather: Part II, The (1974)",605,5
27981,187,"Godfather: Part II, The (1974)",890,5
27982,187,"Godfather: Part II, The (1974)",296,5
27983,187,"Godfather: Part II, The (1974)",248,3
27984,187,"Godfather: Part II, The (1974)",835,4
27985,187,"Godfather: Part II, The (1974)",659,5
27986,187,"Godfather: Part II, The (1974)",436,5
27987,187,"Godfather: Part II, The (1974)",177,4
27988,187,"Godfather: Part II, The (1974)",880,5
27989,187,"Godfather: Part II, The (1974)",175,4
27990,187,"Godfather: Part II, The (1974)",608,4
27991,187,"Godfather: Part II, The (1974)",532,4
27992,187,"Godfather: Part II, The (1974)",804,4
27993,187,"Godfather: Part II, The (1974)",836,5
27994,187,"Godfather: Part II, The (1974)",846,4
27995,187,"Godfather: Part II, The (1974)",188,3
27996,187,"Godfather: Part II, The (1974)",794,5
27997,187,"Godfather: Part II, The (1974)",503,5
27998,187,"Godfather: Part II, The (1974)",272,5
27999,187,"Godfather: Part II, The (1974)",373,2
28000,187,"Godfather: Part II, The (1974)",897,5
28001,187,"Godfather: Part II, The (1974)",328,4
28002,187,"Godfather: Part II, The (1974)",653,4
28003,187,"Godfather: Part II, The (1974)",826,4
28004,187,"Godfather: Part II, The (1974)",153,2
28005,187,"Godfather: Part II, The (1974)",902,3
28006,188,Full Metal Jacket (1987),249,4
28007,188,Full Metal Jacket (1987),276,4
28008,188,Full Metal Jacket (1987),254,3
28009,188,Full Metal Jacket (1987),7,5
28010,188,Full Metal Jacket (1987),312,3
28011,188,Full Metal Jacket (1987),110,4
28012,188,Full Metal Jacket (1987),293,3
28013,188,Full Metal Jacket (1987),6,3
28014,188,Full Metal Jacket (1987),269,2
28015,188,Full Metal Jacket (1987),198,5
28016,188,Full Metal Jacket (1987),59,4
28017,188,Full Metal Jacket (1987),23,3
28018,188,Full Metal Jacket (1987),328,5
28019,188,Full Metal Jacket (1987),253,4
28020,188,Full Metal Jacket (1987),119,4
28021,188,Full Metal Jacket (1987),207,3
28022,188,Full Metal Jacket (1987),327,5
28023,188,Full Metal Jacket (1987),311,4
28024,188,Full Metal Jacket (1987),305,2
28025,188,Full Metal Jacket (1987),320,4
28026,188,Full Metal Jacket (1987),210,3
28027,188,Full Metal Jacket (1987),18,3
28028,188,Full Metal Jacket (1987),339,4
28029,188,Full Metal Jacket (1987),391,3
28030,188,Full Metal Jacket (1987),235,4
28031,188,Full Metal Jacket (1987),256,5
28032,188,Full Metal Jacket (1987),291,3
28033,188,Full Metal Jacket (1987),194,4
28034,188,Full Metal Jacket (1987),325,2
28035,188,Full Metal Jacket (1987),363,4
28036,188,Full Metal Jacket (1987),405,1
28037,188,Full Metal Jacket (1987),8,5
28038,188,Full Metal Jacket (1987),406,4
28039,188,Full Metal Jacket (1987),263,5
28040,188,Full Metal Jacket (1987),435,4
28041,188,Full Metal Jacket (1987),343,4
28042,188,Full Metal Jacket (1987),1,3
28043,188,Full Metal Jacket (1987),322,3
28044,188,Full Metal Jacket (1987),197,3
28045,188,Full Metal Jacket (1987),200,4
28046,188,Full Metal Jacket (1987),216,5
28047,188,Full Metal Jacket (1987),201,4
28048,188,Full Metal Jacket (1987),62,3
28049,188,Full Metal Jacket (1987),466,3
28050,188,Full Metal Jacket (1987),453,4
28051,188,Full Metal Jacket (1987),295,3
28052,188,Full Metal Jacket (1987),85,2
28053,188,Full Metal Jacket (1987),399,4
28054,188,Full Metal Jacket (1987),478,4
28055,188,Full Metal Jacket (1987),497,3
28056,188,Full Metal Jacket (1987),508,4
28057,188,Full Metal Jacket (1987),487,4
28058,188,Full Metal Jacket (1987),38,2
28059,188,Full Metal Jacket (1987),559,5
28060,188,Full Metal Jacket (1987),41,4
28061,188,Full Metal Jacket (1987),95,3
28062,188,Full Metal Jacket (1987),234,2
28063,188,Full Metal Jacket (1987),577,3
28064,188,Full Metal Jacket (1987),537,4
28065,188,Full Metal Jacket (1987),429,4
28066,188,Full Metal Jacket (1987),64,4
28067,188,Full Metal Jacket (1987),632,4
28068,188,Full Metal Jacket (1987),102,2
28069,188,Full Metal Jacket (1987),452,4
28070,188,Full Metal Jacket (1987),648,5
28071,188,Full Metal Jacket (1987),625,4
28072,188,Full Metal Jacket (1987),379,4
28073,188,Full Metal Jacket (1987),479,2
28074,188,Full Metal Jacket (1987),671,2
28075,188,Full Metal Jacket (1987),561,4
28076,188,Full Metal Jacket (1987),407,3
28077,188,Full Metal Jacket (1987),682,4
28078,188,Full Metal Jacket (1987),600,4
28079,188,Full Metal Jacket (1987),738,3
28080,188,Full Metal Jacket (1987),493,5
28081,188,Full Metal Jacket (1987),536,3
28082,188,Full Metal Jacket (1987),551,5
28083,188,Full Metal Jacket (1987),749,3
28084,188,Full Metal Jacket (1987),425,3
28085,188,Full Metal Jacket (1987),619,4
28086,188,Full Metal Jacket (1987),495,4
28087,188,Full Metal Jacket (1987),645,4
28088,188,Full Metal Jacket (1987),347,5
28089,188,Full Metal Jacket (1987),456,4
28090,188,Full Metal Jacket (1987),650,3
28091,188,Full Metal Jacket (1987),318,3
28092,188,Full Metal Jacket (1987),567,5
28093,188,Full Metal Jacket (1987),773,3
28094,188,Full Metal Jacket (1987),158,4
28095,188,Full Metal Jacket (1987),788,4
28096,188,Full Metal Jacket (1987),655,3
28097,188,Full Metal Jacket (1987),592,5
28098,188,Full Metal Jacket (1987),535,3
28099,188,Full Metal Jacket (1987),766,4
28100,188,Full Metal Jacket (1987),586,2
28101,188,Full Metal Jacket (1987),745,3
28102,188,Full Metal Jacket (1987),748,4
28103,188,Full Metal Jacket (1987),826,4
28104,188,Full Metal Jacket (1987),693,2
28105,188,Full Metal Jacket (1987),342,3
28106,188,Full Metal Jacket (1987),130,4
28107,188,Full Metal Jacket (1987),268,4
28108,188,Full Metal Jacket (1987),87,4
28109,188,Full Metal Jacket (1987),804,4
28110,188,Full Metal Jacket (1987),346,4
28111,188,Full Metal Jacket (1987),815,3
28112,188,Full Metal Jacket (1987),271,2
28113,188,Full Metal Jacket (1987),790,4
28114,188,Full Metal Jacket (1987),823,5
28115,188,Full Metal Jacket (1987),868,3
28116,188,Full Metal Jacket (1987),450,3
28117,188,Full Metal Jacket (1987),474,5
28118,188,Full Metal Jacket (1987),72,4
28119,188,Full Metal Jacket (1987),222,3
28120,188,Full Metal Jacket (1987),442,3
28121,188,Full Metal Jacket (1987),538,4
28122,188,Full Metal Jacket (1987),929,4
28123,188,Full Metal Jacket (1987),118,5
28124,188,Full Metal Jacket (1987),214,5
28125,188,Full Metal Jacket (1987),796,2
28126,188,Full Metal Jacket (1987),665,4
28127,188,Full Metal Jacket (1987),899,2
28128,188,Full Metal Jacket (1987),666,5
28129,188,Full Metal Jacket (1987),880,4
28130,188,Full Metal Jacket (1987),943,4
28131,188,Full Metal Jacket (1987),727,3
28132,188,Full Metal Jacket (1987),747,5
28133,188,Full Metal Jacket (1987),744,3
28134,188,Full Metal Jacket (1987),417,4
28135,188,Full Metal Jacket (1987),843,2
28136,188,Full Metal Jacket (1987),774,3
28137,188,Full Metal Jacket (1987),854,4
28138,188,Full Metal Jacket (1987),833,4
28139,188,Full Metal Jacket (1987),846,3
28140,188,Full Metal Jacket (1987),543,4
28141,188,Full Metal Jacket (1987),94,4
28142,188,Full Metal Jacket (1987),638,3
28143,188,Full Metal Jacket (1987),881,4
28144,188,Full Metal Jacket (1987),932,3
28145,188,Full Metal Jacket (1987),267,5
28146,188,Full Metal Jacket (1987),275,2
28147,188,Full Metal Jacket (1987),864,3
28148,188,Full Metal Jacket (1987),870,5
28149,188,Full Metal Jacket (1987),627,4
28150,188,Full Metal Jacket (1987),514,5
28151,188,Full Metal Jacket (1987),896,3
28152,188,Full Metal Jacket (1987),903,5
28153,188,Full Metal Jacket (1987),73,5
28154,188,Full Metal Jacket (1987),886,4
28155,188,Full Metal Jacket (1987),244,4
28156,188,Full Metal Jacket (1987),862,5
28157,188,Full Metal Jacket (1987),889,5
28158,188,Full Metal Jacket (1987),545,2
28159,188,Full Metal Jacket (1987),897,5
28160,188,Full Metal Jacket (1987),916,3
28161,188,Full Metal Jacket (1987),757,3
28162,188,Full Metal Jacket (1987),885,3
28163,188,Full Metal Jacket (1987),786,5
28164,188,Full Metal Jacket (1987),653,5
28165,188,Full Metal Jacket (1987),867,4
28166,188,Full Metal Jacket (1987),806,3
28167,188,Full Metal Jacket (1987),383,5
28168,188,Full Metal Jacket (1987),387,5
28169,188,Full Metal Jacket (1987),606,4
28170,188,Full Metal Jacket (1987),401,1
28171,188,Full Metal Jacket (1987),13,4
28172,188,Full Metal Jacket (1987),659,3
28173,188,Full Metal Jacket (1987),521,4
28174,188,Full Metal Jacket (1987),892,5
28175,188,Full Metal Jacket (1987),694,5
28176,189,"Grand Day Out, A (1992)",1,3
28177,189,"Grand Day Out, A (1992)",29,4
28178,189,"Grand Day Out, A (1992)",305,5
28179,189,"Grand Day Out, A (1992)",142,4
28180,189,"Grand Day Out, A (1992)",307,4
28181,189,"Grand Day Out, A (1992)",363,5
28182,189,"Grand Day Out, A (1992)",92,4
28183,189,"Grand Day Out, A (1992)",56,4
28184,189,"Grand Day Out, A (1992)",25,5
28185,189,"Grand Day Out, A (1992)",342,5
28186,189,"Grand Day Out, A (1992)",70,4
28187,189,"Grand Day Out, A (1992)",268,4
28188,189,"Grand Day Out, A (1992)",23,5
28189,189,"Grand Day Out, A (1992)",393,4
28190,189,"Grand Day Out, A (1992)",6,3
28191,189,"Grand Day Out, A (1992)",387,5
28192,189,"Grand Day Out, A (1992)",151,5
28193,189,"Grand Day Out, A (1992)",385,5
28194,189,"Grand Day Out, A (1992)",267,4
28195,189,"Grand Day Out, A (1992)",405,1
28196,189,"Grand Day Out, A (1992)",97,4
28197,189,"Grand Day Out, A (1992)",43,5
28198,189,"Grand Day Out, A (1992)",354,3
28199,189,"Grand Day Out, A (1992)",514,5
28200,189,"Grand Day Out, A (1992)",373,5
28201,189,"Grand Day Out, A (1992)",279,5
28202,189,"Grand Day Out, A (1992)",58,3
28203,189,"Grand Day Out, A (1992)",276,4
28204,189,"Grand Day Out, A (1992)",536,5
28205,189,"Grand Day Out, A (1992)",523,5
28206,189,"Grand Day Out, A (1992)",479,2
28207,189,"Grand Day Out, A (1992)",643,4
28208,189,"Grand Day Out, A (1992)",18,5
28209,189,"Grand Day Out, A (1992)",338,4
28210,189,"Grand Day Out, A (1992)",829,4
28211,189,"Grand Day Out, A (1992)",392,4
28212,189,"Grand Day Out, A (1992)",458,4
28213,189,"Grand Day Out, A (1992)",5,5
28214,189,"Grand Day Out, A (1992)",661,4
28215,189,"Grand Day Out, A (1992)",343,4
28216,189,"Grand Day Out, A (1992)",497,4
28217,189,"Grand Day Out, A (1992)",640,5
28218,189,"Grand Day Out, A (1992)",723,3
28219,189,"Grand Day Out, A (1992)",771,5
28220,189,"Grand Day Out, A (1992)",748,4
28221,189,"Grand Day Out, A (1992)",747,4
28222,189,"Grand Day Out, A (1992)",865,4
28223,189,"Grand Day Out, A (1992)",592,5
28224,189,"Grand Day Out, A (1992)",711,5
28225,189,"Grand Day Out, A (1992)",286,3
28226,189,"Grand Day Out, A (1992)",885,5
28227,189,"Grand Day Out, A (1992)",868,5
28228,189,"Grand Day Out, A (1992)",738,4
28229,189,"Grand Day Out, A (1992)",795,3
28230,189,"Grand Day Out, A (1992)",437,2
28231,189,"Grand Day Out, A (1992)",148,4
28232,189,"Grand Day Out, A (1992)",312,5
28233,189,"Grand Day Out, A (1992)",216,3
28234,189,"Grand Day Out, A (1992)",773,5
28235,189,"Grand Day Out, A (1992)",407,4
28236,189,"Grand Day Out, A (1992)",932,5
28237,189,"Grand Day Out, A (1992)",654,4
28238,189,"Grand Day Out, A (1992)",822,4
28239,189,"Grand Day Out, A (1992)",913,3
28240,189,"Grand Day Out, A (1992)",864,4
28241,189,"Grand Day Out, A (1992)",774,2
28242,190,Henry V (1989),295,4
28243,190,Henry V (1989),125,5
28244,190,Henry V (1989),158,5
28245,190,Henry V (1989),11,3
28246,190,Henry V (1989),18,4
28247,190,Henry V (1989),201,4
28248,190,Henry V (1989),331,3
28249,190,Henry V (1989),339,4
28250,190,Henry V (1989),13,4
28251,190,Henry V (1989),8,4
28252,190,Henry V (1989),344,5
28253,190,Henry V (1989),128,4
28254,190,Henry V (1989),92,4
28255,190,Henry V (1989),90,5
28256,190,Henry V (1989),316,5
28257,190,Henry V (1989),305,3
28258,190,Henry V (1989),235,4
28259,190,Henry V (1989),405,2
28260,190,Henry V (1989),197,3
28261,190,Henry V (1989),75,5
28262,190,Henry V (1989),312,5
28263,190,Henry V (1989),7,5
28264,190,Henry V (1989),437,3
28265,190,Henry V (1989),144,5
28266,190,Henry V (1989),1,5
28267,190,Henry V (1989),292,5
28268,190,Henry V (1989),321,4
28269,190,Henry V (1989),95,4
28270,190,Henry V (1989),85,4
28271,190,Henry V (1989),480,5
28272,190,Henry V (1989),94,5
28273,190,Henry V (1989),237,4
28274,190,Henry V (1989),435,4
28275,190,Henry V (1989),299,5
28276,190,Henry V (1989),327,4
28277,190,Henry V (1989),239,1
28278,190,Henry V (1989),465,4
28279,190,Henry V (1989),279,3
28280,190,Henry V (1989),96,4
28281,190,Henry V (1989),527,4
28282,190,Henry V (1989),361,5
28283,190,Henry V (1989),491,4
28284,190,Henry V (1989),479,4
28285,190,Henry V (1989),288,1
28286,190,Henry V (1989),533,2
28287,190,Henry V (1989),253,5
28288,190,Henry V (1989),543,5
28289,190,Henry V (1989),325,4
28290,190,Henry V (1989),64,4
28291,190,Henry V (1989),406,5
28292,190,Henry V (1989),585,4
28293,190,Henry V (1989),271,4
28294,190,Henry V (1989),354,4
28295,190,Henry V (1989),481,5
28296,190,Henry V (1989),387,5
28297,190,Henry V (1989),618,4
28298,190,Henry V (1989),457,5
28299,190,Henry V (1989),745,5
28300,190,Henry V (1989),536,5
28301,190,Henry V (1989),429,5
28302,190,Henry V (1989),417,5
28303,190,Henry V (1989),698,5
28304,190,Henry V (1989),59,5
28305,190,Henry V (1989),625,3
28306,190,Henry V (1989),655,3
28307,190,Henry V (1989),488,5
28308,190,Henry V (1989),553,5
28309,190,Henry V (1989),122,4
28310,190,Henry V (1989),682,4
28311,190,Henry V (1989),458,4
28312,190,Henry V (1989),148,2
28313,190,Henry V (1989),505,4
28314,190,Henry V (1989),380,5
28315,190,Henry V (1989),828,3
28316,190,Henry V (1989),62,5
28317,190,Henry V (1989),846,5
28318,190,Henry V (1989),425,3
28319,190,Henry V (1989),334,4
28320,190,Henry V (1989),450,4
28321,190,Henry V (1989),537,4
28322,190,Henry V (1989),420,5
28323,190,Henry V (1989),608,4
28324,190,Henry V (1989),921,2
28325,190,Henry V (1989),918,5
28326,190,Henry V (1989),889,3
28327,190,Henry V (1989),747,4
28328,190,Henry V (1989),565,5
28329,190,Henry V (1989),911,5
28330,190,Henry V (1989),916,4
28331,190,Henry V (1989),496,5
28332,190,Henry V (1989),669,3
28333,190,Henry V (1989),805,5
28334,190,Henry V (1989),503,5
28335,190,Henry V (1989),498,4
28336,190,Henry V (1989),562,4
28337,190,Henry V (1989),838,4
28338,190,Henry V (1989),871,2
28339,190,Henry V (1989),896,5
28340,190,Henry V (1989),934,4
28341,190,Henry V (1989),829,4
28342,190,Henry V (1989),840,5
28343,190,Henry V (1989),731,5
28344,190,Henry V (1989),567,4
28345,190,Henry V (1989),350,4
28346,190,Henry V (1989),615,3
28347,190,Henry V (1989),622,4
28348,190,Henry V (1989),373,5
28349,190,Henry V (1989),44,5
28350,190,Henry V (1989),815,5
28351,190,Henry V (1989),894,5
28352,190,Henry V (1989),763,4
28353,190,Henry V (1989),826,3
28354,190,Henry V (1989),234,3
28355,190,Henry V (1989),707,5
28356,190,Henry V (1989),883,4
28357,190,Henry V (1989),514,5
28358,190,Henry V (1989),535,4
28359,190,Henry V (1989),899,4
28360,190,Henry V (1989),716,5
28361,190,Henry V (1989),930,4
28362,190,Henry V (1989),890,4
28363,190,Henry V (1989),864,4
28364,190,Henry V (1989),474,3
28365,190,Henry V (1989),151,4
28366,191,Amadeus (1984),301,3
28367,191,Amadeus (1984),285,4
28368,191,Amadeus (1984),24,5
28369,191,Amadeus (1984),194,4
28370,191,Amadeus (1984),184,4
28371,191,Amadeus (1984),237,4
28372,191,Amadeus (1984),224,4
28373,191,Amadeus (1984),16,5
28374,191,Amadeus (1984),313,5
28375,191,Amadeus (1984),327,4
28376,191,Amadeus (1984),188,3
28377,191,Amadeus (1984),151,3
28378,191,Amadeus (1984),271,5
28379,191,Amadeus (1984),200,5
28380,191,Amadeus (1984),275,4
28381,191,Amadeus (1984),234,4
28382,191,Amadeus (1984),18,4
28383,191,Amadeus (1984),82,4
28384,191,Amadeus (1984),65,4
28385,191,Amadeus (1984),114,3
28386,191,Amadeus (1984),286,4
28387,191,Amadeus (1984),354,4
28388,191,Amadeus (1984),12,5
28389,191,Amadeus (1984),204,4
28390,191,Amadeus (1984),212,3
28391,191,Amadeus (1984),10,5
28392,191,Amadeus (1984),244,5
28393,191,Amadeus (1984),378,5
28394,191,Amadeus (1984),92,4
28395,191,Amadeus (1984),342,5
28396,191,Amadeus (1984),122,5
28397,191,Amadeus (1984),381,5
28398,191,Amadeus (1984),152,5
28399,191,Amadeus (1984),343,5
28400,191,Amadeus (1984),232,4
28401,191,Amadeus (1984),7,5
28402,191,Amadeus (1984),144,4
28403,191,Amadeus (1984),262,4
28404,191,Amadeus (1984),321,3
28405,191,Amadeus (1984),23,3
28406,191,Amadeus (1984),44,4
28407,191,Amadeus (1984),334,4
28408,191,Amadeus (1984),43,5
28409,191,Amadeus (1984),344,5
28410,191,Amadeus (1984),90,5
28411,191,Amadeus (1984),187,5
28412,191,Amadeus (1984),425,3
28413,191,Amadeus (1984),233,4
28414,191,Amadeus (1984),398,4
28415,191,Amadeus (1984),360,4
28416,191,Amadeus (1984),70,3
28417,191,Amadeus (1984),308,4
28418,191,Amadeus (1984),161,2
28419,191,Amadeus (1984),95,5
28420,191,Amadeus (1984),11,4
28421,191,Amadeus (1984),207,4
28422,191,Amadeus (1984),295,5
28423,191,Amadeus (1984),452,5
28424,191,Amadeus (1984),316,5
28425,191,Amadeus (1984),458,5
28426,191,Amadeus (1984),235,4
28427,191,Amadeus (1984),296,5
28428,191,Amadeus (1984),437,4
28429,191,Amadeus (1984),128,4
28430,191,Amadeus (1984),182,4
28431,191,Amadeus (1984),426,4
28432,191,Amadeus (1984),299,4
28433,191,Amadeus (1984),474,5
28434,191,Amadeus (1984),215,4
28435,191,Amadeus (1984),498,4
28436,191,Amadeus (1984),405,4
28437,191,Amadeus (1984),409,5
28438,191,Amadeus (1984),379,5
28439,191,Amadeus (1984),494,4
28440,191,Amadeus (1984),13,3
28441,191,Amadeus (1984),64,4
28442,191,Amadeus (1984),116,4
28443,191,Amadeus (1984),83,4
28444,191,Amadeus (1984),325,3
28445,191,Amadeus (1984),154,4
28446,191,Amadeus (1984),516,4
28447,191,Amadeus (1984),311,4
28448,191,Amadeus (1984),56,4
28449,191,Amadeus (1984),201,4
28450,191,Amadeus (1984),85,4
28451,191,Amadeus (1984),373,4
28452,191,Amadeus (1984),538,5
28453,191,Amadeus (1984),480,4
28454,191,Amadeus (1984),455,5
28455,191,Amadeus (1984),269,5
28456,191,Amadeus (1984),198,4
28457,191,Amadeus (1984),465,4
28458,191,Amadeus (1984),48,5
28459,191,Amadeus (1984),391,3
28460,191,Amadeus (1984),318,5
28461,191,Amadeus (1984),97,5
28462,191,Amadeus (1984),562,5
28463,191,Amadeus (1984),493,4
28464,191,Amadeus (1984),226,4
28465,191,Amadeus (1984),454,4
28466,191,Amadeus (1984),591,5
28467,191,Amadeus (1984),125,5
28468,191,Amadeus (1984),512,4
28469,191,Amadeus (1984),537,4
28470,191,Amadeus (1984),524,4
28471,191,Amadeus (1984),297,3
28472,191,Amadeus (1984),6,4
28473,191,Amadeus (1984),559,5
28474,191,Amadeus (1984),567,3
28475,191,Amadeus (1984),385,2
28476,191,Amadeus (1984),542,5
28477,191,Amadeus (1984),495,3
28478,191,Amadeus (1984),312,5
28479,191,Amadeus (1984),249,4
28480,191,Amadeus (1984),189,5
28481,191,Amadeus (1984),389,5
28482,191,Amadeus (1984),94,5
28483,191,Amadeus (1984),457,5
28484,191,Amadeus (1984),530,5
28485,191,Amadeus (1984),202,2
28486,191,Amadeus (1984),648,5
28487,191,Amadeus (1984),601,4
28488,191,Amadeus (1984),630,3
28489,191,Amadeus (1984),487,4
28490,191,Amadeus (1984),605,5
28491,191,Amadeus (1984),236,4
28492,191,Amadeus (1984),496,5
28493,191,Amadeus (1984),505,3
28494,191,Amadeus (1984),268,4
28495,191,Amadeus (1984),694,5
28496,191,Amadeus (1984),222,2
28497,191,Amadeus (1984),533,4
28498,191,Amadeus (1984),625,3
28499,191,Amadeus (1984),14,4
28500,191,Amadeus (1984),682,3
28501,191,Amadeus (1984),561,3
28502,191,Amadeus (1984),214,4
28503,191,Amadeus (1984),450,5
28504,191,Amadeus (1984),639,3
28505,191,Amadeus (1984),521,4
28506,191,Amadeus (1984),59,4
28507,191,Amadeus (1984),606,5
28508,191,Amadeus (1984),468,4
28509,191,Amadeus (1984),666,4
28510,191,Amadeus (1984),290,3
28511,191,Amadeus (1984),577,4
28512,191,Amadeus (1984),716,5
28513,191,Amadeus (1984),553,4
28514,191,Amadeus (1984),721,3
28515,191,Amadeus (1984),627,4
28516,191,Amadeus (1984),618,4
28517,191,Amadeus (1984),738,4
28518,191,Amadeus (1984),345,5
28519,191,Amadeus (1984),305,3
28520,191,Amadeus (1984),629,3
28521,191,Amadeus (1984),250,5
28522,191,Amadeus (1984),665,3
28523,191,Amadeus (1984),704,3
28524,191,Amadeus (1984),508,5
28525,191,Amadeus (1984),429,5
28526,191,Amadeus (1984),106,5
28527,191,Amadeus (1984),592,5
28528,191,Amadeus (1984),705,1
28529,191,Amadeus (1984),707,5
28530,191,Amadeus (1984),339,5
28531,191,Amadeus (1984),243,5
28532,191,Amadeus (1984),416,5
28533,191,Amadeus (1984),660,4
28534,191,Amadeus (1984),406,5
28535,191,Amadeus (1984),773,4
28536,191,Amadeus (1984),698,2
28537,191,Amadeus (1984),435,4
28538,191,Amadeus (1984),109,4
28539,191,Amadeus (1984),393,3
28540,191,Amadeus (1984),823,5
28541,191,Amadeus (1984),661,4
28542,191,Amadeus (1984),758,5
28543,191,Amadeus (1984),499,5
28544,191,Amadeus (1984),72,5
28545,191,Amadeus (1984),790,3
28546,191,Amadeus (1984),532,5
28547,191,Amadeus (1984),786,4
28548,191,Amadeus (1984),711,5
28549,191,Amadeus (1984),833,4
28550,191,Amadeus (1984),840,4
28551,191,Amadeus (1984),764,3
28552,191,Amadeus (1984),664,3
28553,191,Amadeus (1984),1,5
28554,191,Amadeus (1984),566,4
28555,191,Amadeus (1984),699,3
28556,191,Amadeus (1984),514,5
28557,191,Amadeus (1984),180,4
28558,191,Amadeus (1984),148,1
28559,191,Amadeus (1984),392,5
28560,191,Amadeus (1984),723,3
28561,191,Amadeus (1984),854,4
28562,191,Amadeus (1984),896,4
28563,191,Amadeus (1984),892,5
28564,191,Amadeus (1984),796,4
28565,191,Amadeus (1984),843,3
28566,191,Amadeus (1984),903,5
28567,191,Amadeus (1984),527,5
28568,191,Amadeus (1984),734,4
28569,191,Amadeus (1984),488,3
